#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7
    0.228673    -44.2119    -24.7959     114.021    -34.5552      153.85    -2138.63     4654.64    -131.458     4576.17    -1837.49    -3309.31    -1424.52     93.4593     30.9148     18.5038     24.6319     14.7433     10.5204     99.2061     5.22235     1.39276
    0.228947    -44.1108    -24.6245     114.083    -34.5271     153.911    -2139.68     4656.89    -131.352     4578.55     -1838.8    -3312.12    -1426.03     93.4822      30.922     18.5081     24.6377     14.7467     10.5227     99.2061     5.23523     1.39691
    0.236842    -41.6987    -21.5272     115.748    -33.7819     155.547    -2172.05     4720.11    -128.659     4645.23    -1871.92    -3383.69       -1465     94.3543     31.1729     18.6495     24.8376     14.8593     10.5995     99.2023     5.60594     1.49625
    0.238833    -41.1795    -21.0771     116.135    -33.6056     155.923    -2180.35     4735.18    -128.049     4661.17    -1880.09    -3401.37    -1474.54     94.6075     31.2406     18.6862     24.8915     14.8886     10.6195     99.1949     5.69954     1.52117
    0.244737    -39.6366    -19.7094     117.229    -33.0867     156.974    -2204.47      4778.8    -126.266     4707.33    -1903.46    -3452.15    -1502.46     95.3405     31.4319     18.7887     25.0439     14.9702     10.6751     99.1705     5.98365     1.59579
    0.249443    -38.2744    -18.0988     118.046    -32.6558     157.749    -2222.39     4812.35    -124.748     4742.89    -1921.57    -3491.59    -1524.18     95.8183     31.5557     18.8549     25.1426      15.023      10.709     99.1563     6.21275      1.6576
    0.252632    -37.2539     -16.614     118.561    -32.3477     158.232    -2233.55     4834.44    -123.623     4766.16    -1933.49    -3517.63    -1538.47     96.0452     31.6161     18.8875     25.1907     15.0489     10.7264     99.1429      6.3684     1.69826
    0.260525    -34.4439    -11.6001     119.711    -31.5515     159.281    -2258.08     4887.24    -120.598     4822.36    -1962.52    -3581.09    -1573.51     96.3378     31.7062     18.9397     25.2625     15.0906      10.756     99.1135     6.77009     1.80618
    0.260526    -34.4435    -11.5993     119.711    -31.5514     159.281    -2258.08     4887.25    -120.597     4822.37    -1962.52     -3581.1    -1573.52     96.3378     31.7062     18.9397     25.2625     15.0906      10.756     99.1135     6.77015      1.8062
    0.268421    -31.4741    -5.49564     120.668    -30.7446     160.105    -2279.05     4937.95    -117.426     4876.14     -1990.7    -3642.85    -1607.61      96.399     31.7489     18.9702     25.2965     15.1149     10.7741     99.0981     7.18827     1.91798
    0.272099    -30.1292    -2.66035     121.036    -30.3737     160.396    -2287.86     4960.06    -115.955     4899.62    -2003.23     -3670.2    -1622.82     96.3868     31.7592     18.9794     25.3047     15.1222     10.7812      99.081      7.3803     1.96971
    0.276316    -28.6573    0.427002     121.415    -29.9617     160.681       -2298     4985.26    -114.324     4926.34    -2017.56    -3701.92    -1640.42     96.3904     31.7763     18.9932     25.3183     15.1332     10.7898     99.0723      7.6136      2.0316
    0.284188    -26.1446     5.46895     121.977    -29.2238     161.039     -2316.5     5029.41    -111.437     4973.18    -2043.12    -3758.36    -1671.89       96.44     31.8118     19.0189     25.3466     15.1537     10.8047       99.04     8.04717     2.14737
    0.284211    -26.1378     5.48198     121.978    -29.2217      161.04    -2316.55     5029.53    -111.429     4973.31    -2043.19    -3758.52    -1671.98     96.4403     31.8119      19.019     25.3467     15.1537     10.8047     99.0399     8.04842     2.14771
    0.292105    -23.8874     9.62479     122.401    -28.5199     161.236    -2335.88     5072.18    -108.726     5018.51     -2068.2     -3813.8    -1702.84     96.5572     31.8569     19.0475     25.3826     15.1765     10.8228     99.0206      8.5005      2.2684
